
9781 - zzSize=5.5  [5/12/2017 10:05:46--5/12/2017 11:03:12]
9785 - zzSize=-4.75  [5/12/2017 11:03:12--5/12/2017 14:40:07]
9796 - zzSize=9.5  [5/12/2017 14:40:07--5/15/2017 03:07:04]
9798 - zzSize=-5.75  [5/15/2017 03:07:04--5/15/2017 05:54:58]
9806 - ZZSize=13.5  [5/15/2017 05:54:58--5/15/2017 10:24:28] >=10 + + + 269.5
9818 - zzSize=-6  [5/15/2017 10:24:28--5/16/2017 01:34:45]
9827 - zzSize=8.25  [5/16/2017 01:34:45--5/16/2017 08:31:37]
9835 - ZZSize=-10.75  [5/16/2017 08:31:37--5/16/2017 09:48:29] >=10 - - - 76.87
9844 - zzSize=7.25  [5/16/2017 09:48:29--5/16/2017 11:33:00]
9868 - ZZSize=-21.75  [5/16/2017 11:33:00--5/16/2017 19:39:03] >=16 - - - 426.05
9872 - zzSize=6.25  [5/16/2017 19:39:03--5/16/2017 20:37:05]
9876 - zzSize=-4.5  [5/16/2017 20:37:05--5/16/2017 22:44:48]
9884 - zzSize=6.25  [5/16/2017 22:44:48--5/17/2017 03:52:53]
9886 - zzSize=-4.25  [5/17/2017 03:52:53--5/17/2017 05:16:56]
9889 - zzSize=5.75  [5/17/2017 05:16:56--5/17/2017 07:04:59]
9898 - ZZSize=-12.75  [5/17/2017 07:04:59--5/17/2017 08:05:17] >=10 - - - 60.3
9907 - zzSize=7.75  [5/17/2017 08:05:17--5/17/2017 08:38:36]
9915 - ZZSize=-11.75  [5/17/2017 08:38:36--5/17/2017 09:06:33] >=10 - - - 27.95
9917 - zzSize=5  [5/17/2017 09:06:33--5/17/2017 09:12:37]
9924 - zzSize=-6.5  [5/17/2017 09:12:37--5/17/2017 09:39:44]
9927 - zzSize=5  [5/17/2017 09:39:44--5/17/2017 09:47:40]
9933 - zzSize=-9.25  [5/17/2017 09:47:40--5/17/2017 10:06:09]
9940 - zzSize=8.5  [5/17/2017 10:06:09--5/17/2017 10:53:22]
9945 - zzSize=-5.5  [5/17/2017 10:53:22--5/17/2017 11:35:10]
9948 - zzSize=4.75  [5/17/2017 11:35:10--5/17/2017 12:04:23]
9973 - ZZSize=-16.25  [5/17/2017 12:04:23--5/17/2017 13:53:31] >=16 - - - 109.13
9981 - zzSize=8.75  [5/17/2017 13:53:31--5/17/2017 14:23:53]
9993 - ZZSize=-11.75  [5/17/2017 14:23:53--5/17/2017 14:59:07] >=10 - - - 35.23
9998 - zzSize=6.25  [5/17/2017 14:59:07--5/17/2017 15:10:56]
10003 - zzSize=-6.25  [5/17/2017 15:10:56--5/17/2017 17:01:25]
10011 - zzSize=8.75  [5/17/2017 17:01:25--5/17/2017 19:38:44]
10013 - zzSize=-5.25  [5/17/2017 19:38:44--5/17/2017 20:23:26]
10019 - zzSize=8.75  [5/17/2017 20:23:26--5/18/2017 01:42:58]
10027 - ZZSize=-11  [5/18/2017 01:42:58--5/18/2017 03:28:38] >=10 - - - 105.67
10030 - zzSize=4.75  [5/18/2017 03:28:38--5/18/2017 04:00:08]
10046 - ZZSize=-16.25  [5/18/2017 04:00:08--5/18/2017 05:00:37] >=16 - - - 60.48
10051 - zzSize=6.75  [5/18/2017 05:00:37--5/18/2017 05:27:11]
10054 - zzSize=-4.5  [5/18/2017 05:27:11--5/18/2017 06:05:34]
10059 - zzSize=7.75  [5/18/2017 06:05:34--5/18/2017 06:47:11]
10065 - zzSize=-8.75  [5/18/2017 06:47:11--5/18/2017 07:25:13]
10085 - ZZSize=13  [5/18/2017 07:25:13--5/18/2017 08:40:45] >=10 + + + 75.53
10087 - zzSize=-5.25  [5/18/2017 08:40:45--5/18/2017 08:46:27]
10089 - zzSize=5.25  [5/18/2017 08:46:27--5/18/2017 08:48:09]
10099 - zzSize=-6  [5/18/2017 08:48:09--5/18/2017 08:59:02]
10113 - ZZSize=14.75  [5/18/2017 08:59:02--5/18/2017 09:39:07] >=10 + + + 40.08
10116 - zzSize=-6  [5/18/2017 09:39:07--5/18/2017 09:54:48]
10118 - zzSize=4.75  [5/18/2017 09:54:48--5/18/2017 10:06:32]
10128 - zzSize=-9.5  [5/18/2017 10:06:32--5/18/2017 11:10:45]
10133 - zzSize=7.25  [5/18/2017 11:10:45--5/18/2017 11:37:50]
10138 - zzSize=-6  [5/18/2017 11:37:50--5/18/2017 12:16:21]
10156 - ZZSize=17  [5/18/2017 12:16:21--5/18/2017 13:36:59] >=16 + + + 80.63
10167 - zzSize=-9.5  [5/18/2017 13:36:59--5/18/2017 14:45:18]
10169 - zzSize=5.25  [5/18/2017 14:45:18--5/18/2017 14:52:14]
10177 - zzSize=-9.75  [5/18/2017 14:52:14--5/18/2017 22:49:04]
10217 - ZZSize=27  [5/18/2017 22:49:04--5/19/2017 13:58:49] >=22 + + + 909.75
10226 - ZZSize=-10  [5/19/2017 13:58:49--5/19/2017 14:38:58] >=10 - - - 40.15
10237 - zzSize=7.25  [5/19/2017 14:38:58--5/22/2017 02:05:52]
10242 - zzSize=-7  [5/22/2017 02:05:52--5/22/2017 05:00:18]
10250 - ZZSize=12.5  [5/22/2017 05:00:18--5/22/2017 08:56:15] >=10 + + + 235.95
10256 - zzSize=-5.75  [5/22/2017 08:56:15--5/22/2017 10:05:53]
10268 - zzSize=9.75  [5/22/2017 10:05:53--5/22/2017 17:38:04]
10273 - zzSize=-8  [5/22/2017 17:38:04--5/22/2017 19:06:16]
10286 - ZZSize=11  [5/22/2017 19:06:16--5/23/2017 03:41:17] >=10 + + + 515.02
10294 - zzSize=-5.75  [5/23/2017 03:41:17--5/23/2017 09:02:16]
10302 - zzSize=7.5  [5/23/2017 09:02:16--5/23/2017 11:26:41]
10312 - zzSize=-4.75  [5/23/2017 11:26:41--5/24/2017 01:04:47]
10318 - zzSize=5.75  [5/24/2017 01:04:47--5/24/2017 08:37:10]
10327 - zzSize=-4.5  [5/24/2017 08:37:10--5/24/2017 13:06:34]
10341 - ZZSize=15.25  [5/24/2017 13:06:34--5/24/2017 20:32:17] >=10 + + + 385.71
10343 - zzSize=-4.5  [5/24/2017 20:32:17--5/24/2017 21:09:24]
10346 - zzSize=5.75  [5/24/2017 21:09:24--5/25/2017 01:34:37]
10350 - zzSize=-7  [5/25/2017 01:34:37--5/25/2017 03:26:06]
10353 - zzSize=5  [5/25/2017 03:26:06--5/25/2017 04:44:45]
10357 - zzSize=-4.5  [5/25/2017 04:44:45--5/25/2017 08:43:44]
10363 - ZZSize=10.5  [5/25/2017 08:43:44--5/25/2017 10:24:24] >=10 + + + 100.67
10367 - zzSize=-6.25  [5/25/2017 10:24:24--5/25/2017 11:21:40]
10375 - zzSize=7.5  [5/25/2017 11:21:40--5/25/2017 14:50:01]
10383 - zzSize=-7.25  [5/25/2017 14:50:01--5/26/2017 01:42:47]
10386 - zzSize=5.25  [5/26/2017 01:42:47--5/26/2017 03:15:26]
10391 - zzSize=-7.75  [5/26/2017 03:15:26--5/26/2017 07:31:40]
10405 - zzSize=9  [5/26/2017 07:31:40--5/28/2017 19:01:47]
10421 - zzSize=-9.25  [5/28/2017 19:01:47--5/30/2017 07:31:27]
10425 - zzSize=5.75  [5/30/2017 07:31:27--5/30/2017 08:58:29]
10428 - zzSize=-5.5  [5/30/2017 08:58:29--5/30/2017 09:22:47]
10431 - zzSize=6.5  [5/30/2017 09:22:47--5/30/2017 12:30:10]
10436 - zzSize=-4.5  [5/30/2017 12:30:10--5/30/2017 20:14:11]
10443 - zzSize=6.75  [5/30/2017 20:14:11--5/31/2017 08:29:49]
10451 - ZZSize=-14  [5/31/2017 08:29:49--5/31/2017 09:02:51] >=10 - - - 33.03
10460 - zzSize=7.5  [5/31/2017 09:02:51--5/31/2017 10:11:39]
10465 - zzSize=-6  [5/31/2017 10:11:39--5/31/2017 10:36:32]
10472 - zzSize=5.25  [5/31/2017 10:36:32--5/31/2017 12:18:52]
10475 - zzSize=-5.75  [5/31/2017 12:18:52--5/31/2017 13:19:03]
10485 - ZZSize=11.25  [5/31/2017 13:19:03--5/31/2017 15:59:59] >=10 + + + 160.93
10489 - zzSize=-4.5  [5/31/2017 15:59:59--5/31/2017 21:34:14]
10501 - zzSize=7  [5/31/2017 21:34:14--6/1/2017 08:54:15]
10510 - zzSize=-4.25  [6/1/2017 08:54:15--6/1/2017 10:00:10]
10534 - ZZSize=24  [6/1/2017 10:00:10--6/2/2017 06:26:05] >=22 + + + 1165.91
10542 - zzSize=-8.75  [6/2/2017 06:26:05--6/2/2017 07:53:41]
10546 - zzSize=4.75  [6/2/2017 07:53:41--6/2/2017 08:36:47]
10552 - zzSize=-6.25  [6/2/2017 08:36:47--6/2/2017 09:00:51]
10562 - ZZSize=12.75  [6/2/2017 09:00:51--6/2/2017 14:44:10] >=10 + + + 343.32
10569 - zzSize=-6.75  [6/2/2017 14:44:10--6/4/2017 20:45:12]
10577 - zzSize=6  [6/4/2017 20:45:12--6/5/2017 09:59:52]
10579 - zzSize=-4.5  [6/5/2017 09:59:52--6/5/2017 10:57:43]
10583 - zzSize=4.25  [6/5/2017 10:57:43--6/5/2017 12:31:45]
10596 - ZZSize=-12.5  [6/5/2017 12:31:45--6/6/2017 06:54:16] >=10 - - - 1042.52
10603 - zzSize=8  [6/6/2017 06:54:16--6/6/2017 09:23:47]
10606 - zzSize=-4.75  [6/6/2017 09:23:47--6/6/2017 10:32:17]
10608 - zzSize=4.75  [6/6/2017 10:32:17--6/6/2017 11:10:36]
10610 - zzSize=-4.25  [6/6/2017 11:10:36--6/6/2017 13:01:52]
10612 - zzSize=5.75  [6/6/2017 13:01:52--6/6/2017 14:10:04]
10616 - zzSize=-8  [6/6/2017 14:10:04--6/6/2017 14:38:45]
10624 - zzSize=5.5  [6/6/2017 14:38:45--6/7/2017 01:15:27]
10626 - zzSize=-5  [6/7/2017 01:15:27--6/7/2017 02:32:29]
10636 - zzSize=6.25  [6/7/2017 02:32:29--6/7/2017 09:25:59]
10640 - zzSize=-7  [6/7/2017 09:25:59--6/7/2017 09:47:32]
10643 - zzSize=4.5  [6/7/2017 09:47:32--6/7/2017 10:26:38]
10649 - zzSize=-8  [6/7/2017 10:26:38--6/7/2017 11:56:41]
10658 - ZZSize=11  [6/7/2017 11:56:41--6/7/2017 14:52:31] >=10 + + + 175.83
10661 - zzSize=-4.5  [6/7/2017 14:52:31--6/7/2017 15:59:59]
10668 - zzSize=6  [6/7/2017 15:59:59--6/8/2017 06:50:03]
10671 - zzSize=-5  [6/8/2017 06:50:03--6/8/2017 08:41:20]
10673 - zzSize=4.5  [6/8/2017 08:41:20--6/8/2017 08:47:09]
10676 - zzSize=-7.25  [6/8/2017 08:47:09--6/8/2017 08:55:05]
10678 - zzSize=4.75  [6/8/2017 08:55:05--6/8/2017 09:11:21]
10684 - zzSize=-6.25  [6/8/2017 09:11:21--6/8/2017 09:31:51]
10694 - ZZSize=11.75  [6/8/2017 09:31:51--6/8/2017 11:23:20] >=10 + + + 111.48
10706 - ZZSize=-11.25  [6/8/2017 11:23:20--6/8/2017 14:03:59] >=10 - - - 160.65
10712 - zzSize=7  [6/8/2017 14:03:59--6/8/2017 15:59:59]
10714 - zzSize=-9.5  [6/8/2017 15:59:59--6/8/2017 17:00:03]
10727 - ZZSize=12.75  [6/8/2017 17:00:03--6/9/2017 02:48:01] >=10 + + + 587.97
10729 - zzSize=-4.5  [6/9/2017 02:48:01--6/9/2017 03:10:53]
10743 - ZZSize=12.25  [6/9/2017 03:10:53--6/9/2017 09:41:55] >=10 + + + 391.03
10754 - ZZSize=-10.75  [6/9/2017 09:41:55--6/9/2017 11:42:21] >=10 - - - 120.43
10757 - zzSize=4.5  [6/9/2017 11:42:21--6/9/2017 12:05:24]
10771 - ZZSize=-11.5  [6/9/2017 12:05:24--6/9/2017 13:01:20] >=10 - - - 55.93
10776 - zzSize=4.75  [6/9/2017 13:01:20--6/9/2017 13:22:54]
10789 - ZZSize=-18  [6/9/2017 13:22:54--6/9/2017 13:50:07] >=16 - - - 27.22
10798 - ZZSize=11.5  [6/9/2017 13:50:07--6/9/2017 14:04:22] >=10 + + + 14.25
10800 - zzSize=-5  [6/9/2017 14:04:22--6/9/2017 14:07:53]
10811 - zzSize=9.75  [6/9/2017 14:07:53--6/9/2017 14:30:21]
10820 - zzSize=-8.25  [6/9/2017 14:30:21--6/9/2017 14:44:58]
10831 - zzSize=9  [6/9/2017 14:44:58--6/9/2017 15:59:59]
10847 - zzSize=-9.75  [6/9/2017 15:59:59--6/12/2017 04:52:58]
10859 - zzSize=7.75  [6/12/2017 04:52:58--6/12/2017 08:38:34]
10872 - ZZSize=-10.75  [6/12/2017 08:38:34--6/12/2017 09:03:53] >=10 - - - 25.32
10880 - zzSize=6.75  [6/12/2017 09:03:53--6/12/2017 09:28:30]
10882 - zzSize=-4.5  [6/12/2017 09:28:30--6/12/2017 09:36:32]
10890 - zzSize=7  [6/12/2017 09:36:32--6/12/2017 10:20:51]
10900 - zzSize=-8.25  [6/12/2017 10:20:51--6/12/2017 12:09:35]
10902 - zzSize=5  [6/12/2017 12:09:35--6/12/2017 12:38:55]
10904 - zzSize=-4.5  [6/12/2017 12:38:55--6/12/2017 13:08:36]
10927 - ZZSize=17.75  [6/12/2017 13:08:36--6/13/2017 08:50:29] >=16 + + + 1121.88
10935 - zzSize=-7.25  [6/13/2017 08:50:29--6/13/2017 10:05:54]
10945 - ZZSize=10.5  [6/13/2017 10:05:54--6/13/2017 14:43:10] >=10 + + + 277.27
10951 - zzSize=-4.25  [6/13/2017 14:43:10--6/14/2017 02:04:43]
10959 - zzSize=8.25  [6/14/2017 02:04:43--6/14/2017 07:57:24]
10975 - ZZSize=-11  [6/14/2017 07:57:24--6/14/2017 10:00:00] >=10 - - - 122.6
10983 - zzSize=6  [6/14/2017 10:00:00--6/14/2017 12:18:30]
10985 - zzSize=-4.25  [6/14/2017 12:18:30--6/14/2017 13:02:40]
10988 - zzSize=6.75  [6/14/2017 13:02:40--6/14/2017 13:09:10]
10993 - zzSize=-7  [6/14/2017 13:09:10--6/14/2017 13:19:47]
10997 - zzSize=4.75  [6/14/2017 13:19:47--6/14/2017 13:35:36]
11003 - ZZSize=-10  [6/14/2017 13:35:36--6/14/2017 13:48:39] >=10 - - - 13.05
11006 - zzSize=4.25  [6/14/2017 13:48:39--6/14/2017 13:59:19]
11011 - zzSize=-7  [6/14/2017 13:59:19--6/14/2017 14:12:43]
11022 - ZZSize=11.5  [6/14/2017 14:12:43--6/14/2017 14:56:07] >=10 + + + 43.4
11031 - ZZSize=-10  [6/14/2017 14:56:07--6/14/2017 18:50:26] >=10 - - - 174.31
11033 - zzSize=5.75  [6/14/2017 18:50:26--6/14/2017 19:50:47]
11054 - ZZSize=-16.5  [6/14/2017 19:50:47--6/15/2017 05:22:52] >=16 - - - 572.08
11066 - zzSize=7.5  [6/15/2017 05:22:52--6/15/2017 08:41:41]
11069 - zzSize=-6  [6/15/2017 08:41:41--6/15/2017 08:51:40]
11072 - zzSize=7  [6/15/2017 08:51:40--6/15/2017 09:04:15]
11077 - zzSize=-8.75  [6/15/2017 09:04:15--6/15/2017 09:28:49]
11087 - ZZSize=12  [6/15/2017 09:28:49--6/15/2017 10:38:03] >=10 + + + 69.23
11090 - zzSize=-5  [6/15/2017 10:38:03--6/15/2017 11:43:14]
11093 - zzSize=5.75  [6/15/2017 11:43:14--6/15/2017 12:21:58]
11096 - zzSize=-4.25  [6/15/2017 12:21:58--6/15/2017 13:04:59]
11103 - zzSize=7.25  [6/15/2017 13:04:59--6/15/2017 14:37:42]
11105 - zzSize=-5.25  [6/15/2017 14:37:42--6/15/2017 14:48:51]
11116 - ZZSize=10  [6/15/2017 14:48:51--6/16/2017 02:35:06] >=10 + + + 646.25
11130 - ZZSize=-15  [6/16/2017 02:35:06--6/16/2017 08:46:22] >=10 - - - 371.27
11132 - zzSize=4.75  [6/16/2017 08:46:22--6/16/2017 08:59:06]
11141 - zzSize=-6.25  [6/16/2017 08:59:06--6/16/2017 09:57:37]
11174 - ZZSize=29.75  [6/16/2017 09:57:37--6/19/2017 09:34:19] >=22 + + + 1356.7
11177 - zzSize=-5.25  [6/19/2017 09:34:19--6/19/2017 10:45:35]
11181 - zzSize=6  [6/19/2017 10:45:35--6/19/2017 12:53:28]
11184 - zzSize=-5.25  [6/19/2017 12:53:28--6/19/2017 14:15:08]
11187 - zzSize=6  [6/19/2017 14:15:08--6/19/2017 14:57:57]
11200 - ZZSize=-10.25  [6/19/2017 14:57:57--6/20/2017 09:07:33] >=10 - - - 1029.6
11204 - zzSize=4.25  [6/20/2017 09:07:33--6/20/2017 10:11:01]
11211 - zzSize=-8.25  [6/20/2017 10:11:01--6/20/2017 11:35:49]
11213 - zzSize=5.5  [6/20/2017 11:35:49--6/20/2017 12:27:47]
11236 - ZZSize=-14  [6/20/2017 12:27:47--6/21/2017 03:32:18] >=10 - - - 844.52
11246 - ZZSize=10  [6/21/2017 03:32:18--6/21/2017 08:33:46] >=10 + + + 301.47
11252 - zzSize=-4.25  [6/21/2017 08:33:46--6/21/2017 09:02:36]
11258 - zzSize=5.5  [6/21/2017 09:02:36--6/21/2017 09:54:15]
11263 - zzSize=-9.5  [6/21/2017 09:54:15--6/21/2017 10:30:11]
11265 - zzSize=5.5  [6/21/2017 10:30:11--6/21/2017 11:16:47]
11273 - zzSize=-8  [6/21/2017 11:16:47--6/21/2017 13:12:29]
11277 - zzSize=6.5  [6/21/2017 13:12:29--6/21/2017 14:02:19]
11285 - zzSize=-5.25  [6/21/2017 14:02:19--6/21/2017 18:45:32]
11290 - zzSize=5.25  [6/21/2017 18:45:32--6/22/2017 01:15:11]
11294 - zzSize=-6.5  [6/22/2017 01:15:11--6/22/2017 04:50:03]
11316 - ZZSize=11  [6/22/2017 04:50:03--6/22/2017 12:22:41] >=10 + + + 452.63
11324 - zzSize=-8.5  [6/22/2017 12:22:41--6/22/2017 15:59:59]
11331 - zzSize=6.25  [6/22/2017 15:59:59--6/23/2017 04:26:05]
11335 - zzSize=-6.75  [6/23/2017 04:26:05--6/23/2017 06:08:23]
11338 - zzSize=5  [6/23/2017 06:08:23--6/23/2017 08:29:01]
11342 - zzSize=-6.75  [6/23/2017 08:29:01--6/23/2017 08:49:03]
11349 - ZZSize=10.5  [6/23/2017 08:49:03--6/23/2017 12:02:25] >=10 + + + 193.37
11355 - zzSize=-7.75  [6/23/2017 12:02:25--6/23/2017 14:34:40]
11358 - zzSize=6  [6/23/2017 14:34:40--6/23/2017 15:00:29]
11365 - zzSize=-7  [6/23/2017 15:00:29--6/25/2017 17:41:37]
11379 - ZZSize=17.5  [6/25/2017 17:41:37--6/26/2017 09:00:51] >=16 + + + 919.23
11389 - ZZSize=-13.5  [6/26/2017 09:00:51--6/26/2017 10:08:46] >=10 - - - 67.92
11397 - zzSize=7.5  [6/26/2017 10:08:46--6/26/2017 12:11:50]
11417 - ZZSize=-11.5  [6/26/2017 12:11:50--6/27/2017 03:42:40] >=10 - - - 870.84
11420 - zzSize=6  [6/27/2017 03:42:40--6/27/2017 04:48:58]
11427 - zzSize=-6.75  [6/27/2017 04:48:58--6/27/2017 08:49:14]
11435 - zzSize=7.75  [6/27/2017 08:49:14--6/27/2017 10:24:53]
11451 - ZZSize=-16  [6/27/2017 10:24:53--6/27/2017 12:47:23] >=16 - - - 142.5
11453 - zzSize=4.75  [6/27/2017 12:47:23--6/27/2017 13:02:29]
11456 - zzSize=-5.25  [6/27/2017 13:02:29--6/27/2017 13:13:48]
11460 - zzSize=7  [6/27/2017 13:13:48--6/27/2017 13:39:00]
11472 - ZZSize=-11  [6/27/2017 13:39:00--6/27/2017 15:00:15] >=10 - - - 81.25
11474 - zzSize=4.5  [6/27/2017 15:00:15--6/27/2017 15:39:26]
11483 - zzSize=-5.75  [6/27/2017 15:39:26--6/27/2017 22:17:55]
11485 - zzSize=4.75  [6/27/2017 22:17:55--6/28/2017 02:05:06]
11491 - zzSize=-6.25  [6/28/2017 02:05:06--6/28/2017 03:28:11]
11506 - ZZSize=16.5  [6/28/2017 03:28:11--6/28/2017 08:37:47] >=16 + + + 309.6
11509 - zzSize=-4.75  [6/28/2017 08:37:47--6/28/2017 09:01:37]
11539 - ZZSize=19.5  [6/28/2017 09:01:37--6/29/2017 02:24:55] >=16 + + + 983.3
11544 - zzSize=-6  [6/29/2017 02:24:55--6/29/2017 05:59:56]
11547 - zzSize=5.75  [6/29/2017 05:59:56--6/29/2017 07:22:24]
11569 - ZZSize=-18.75  [6/29/2017 07:22:24--6/29/2017 09:27:20] >=16 - - - 124.93
11575 - zzSize=7.5  [6/29/2017 09:27:20--6/29/2017 09:50:19]
11588 - ZZSize=-17.5  [6/29/2017 09:50:19--6/29/2017 10:33:38] >=16 - - - 43.32
11590 - zzSize=6  [6/29/2017 10:33:38--6/29/2017 10:39:57]
11592 - zzSize=-5  [6/29/2017 10:39:57--6/29/2017 10:43:50]
11594 - zzSize=5  [6/29/2017 10:43:50--6/29/2017 10:50:11]
11600 - zzSize=-8.25  [6/29/2017 10:50:11--6/29/2017 11:01:43]
11604 - zzSize=7  [6/29/2017 11:01:43--6/29/2017 11:15:42]
11629 - ZZSize=-18.5  [6/29/2017 11:15:42--6/29/2017 12:30:04] >=16 - - - 74.37
11640 - ZZSize=10.75  [6/29/2017 12:30:04--6/29/2017 13:00:18] >=10 + + + 30.23
11642 - zzSize=-4.5  [6/29/2017 13:00:18--6/29/2017 13:05:05]
11659 - ZZSize=13.25  [6/29/2017 13:05:05--6/29/2017 14:24:42] >=10 + + + 79.62
11661 - zzSize=-5.75  [6/29/2017 14:24:42--6/29/2017 14:29:22]
11664 - zzSize=6.5  [6/29/2017 14:29:22--6/29/2017 14:36:34]
11671 - zzSize=-6.25  [6/29/2017 14:36:34--6/29/2017 15:00:17]
11675 - zzSize=6  [6/29/2017 15:00:17--6/29/2017 17:15:24]
11677 - zzSize=-4.75  [6/29/2017 17:15:24--6/29/2017 18:17:36]
11687 - zzSize=4.5  [6/29/2017 18:17:36--6/30/2017 01:28:47]
11691 - zzSize=-7  [6/30/2017 01:28:47--6/30/2017 02:10:50]
11701 - ZZSize=11.75  [6/30/2017 02:10:50--6/30/2017 07:03:45] >=10 + + + 292.92
11703 - zzSize=-4.5  [6/30/2017 07:03:45--6/30/2017 08:28:00]
11710 - zzSize=6  [6/30/2017 08:28:00--6/30/2017 08:52:42]
11716 - zzSize=-9.75  [6/30/2017 08:52:42--6/30/2017 09:17:19]
11718 - zzSize=4.5  [6/30/2017 09:17:19--6/30/2017 09:39:36]
11720 - zzSize=-4.5  [6/30/2017 09:39:36--6/30/2017 09:55:11]
11722 - zzSize=4.25  [6/30/2017 09:55:11--6/30/2017 10:18:45]
11724 - zzSize=-4.25  [6/30/2017 10:18:45--6/30/2017 10:35:08]
11738 - ZZSize=11.25  [6/30/2017 10:35:08--6/30/2017 14:50:59] >=10 + + + 255.85
11746 - ZZSize=-11.25  [6/30/2017 14:50:59--6/30/2017 15:41:40] >=10 - - - 50.68
11770 - ZZSize=18  [6/30/2017 15:41:40--7/3/2017 09:21:32] >=16 + + + 999.86
11772 - zzSize=-4.5  [7/3/2017 09:21:32--7/3/2017 09:31:53]
11774 - zzSize=4.25  [7/3/2017 09:31:53--7/3/2017 10:03:48]
11783 - zzSize=-9.75  [7/3/2017 10:03:48--7/3/2017 11:18:33]
11787 - zzSize=4.5  [7/3/2017 11:18:33--7/3/2017 11:56:33]
11798 - zzSize=-9.5  [7/3/2017 11:56:33--7/3/2017 17:05:31]
11801 - zzSize=6  [7/3/2017 17:05:31--7/3/2017 19:15:29]
11809 - zzSize=-6.25  [7/3/2017 19:15:29--7/4/2017 02:02:48]
11817 - ZZSize=10  [7/4/2017 02:02:48--7/4/2017 05:40:12] >=10 + + + 217.4
11830 - zzSize=-9  [7/4/2017 05:40:12--7/4/2017 21:26:39]
11835 - zzSize=6.5  [7/4/2017 21:26:39--7/5/2017 03:02:42]
11838 - zzSize=-6.25  [7/5/2017 03:02:42--7/5/2017 03:56:18]
11842 - zzSize=7.25  [7/5/2017 03:56:18--7/5/2017 08:04:58]
11854 - ZZSize=-10.5  [7/5/2017 08:04:58--7/5/2017 09:28:33] >=10 - - - 83.58
11867 - ZZSize=12  [7/5/2017 09:28:33--7/5/2017 12:43:31] >=10 + + + 194.97
11871 - zzSize=-4.75  [7/5/2017 12:43:31--7/5/2017 13:11:06]
11874 - zzSize=5.75  [7/5/2017 13:11:06--7/5/2017 13:48:38]
11877 - zzSize=-5.75  [7/5/2017 13:48:38--7/5/2017 14:08:48]
11881 - zzSize=5.25  [7/5/2017 14:08:48--7/5/2017 14:59:54]
11897 - ZZSize=-15.75  [7/5/2017 14:59:54--7/6/2017 05:43:29] >=10 - - - 823.58
11908 - zzSize=6.25  [7/6/2017 05:43:29--7/6/2017 08:38:10]
11922 - ZZSize=-12  [7/6/2017 08:38:10--7/6/2017 09:08:58] >=10 - - - 30.8
11935 - zzSize=9.75  [7/6/2017 09:08:58--7/6/2017 11:13:53]
11937 - zzSize=-4.5  [7/6/2017 11:13:53--7/6/2017 11:35:27]
11941 - zzSize=6  [7/6/2017 11:35:27--7/6/2017 12:31:13]
11954 - ZZSize=-16.25  [7/6/2017 12:31:13--7/6/2017 14:47:02] >=16 - - - 135.82
11961 - zzSize=6.5  [7/6/2017 14:47:02--7/7/2017 02:06:49]
11964 - zzSize=-4.25  [7/7/2017 02:06:49--7/7/2017 03:15:48]
11976 - ZZSize=10  [7/7/2017 03:15:48--7/7/2017 07:37:21] >=10 + + + 261.55
11981 - zzSize=-5.75  [7/7/2017 07:37:21--7/7/2017 08:29:04]
11988 - zzSize=6  [7/7/2017 08:29:04--7/7/2017 09:04:03]
11992 - zzSize=-5.25  [7/7/2017 09:04:03--7/7/2017 09:23:32]
12012 - ZZSize=16.75  [7/7/2017 09:23:32--7/10/2017 00:00:42] >=16 + + + 817.17
12022 - ZZSize=-10  [7/10/2017 00:00:42--7/10/2017 08:32:32] >=10 - - - 511.83
12024 - zzSize=4.75  [7/10/2017 08:32:32--7/10/2017 08:51:06]
12026 - zzSize=-4.25  [7/10/2017 08:51:06--7/10/2017 09:01:52]
12038 - ZZSize=10.25  [7/10/2017 09:01:52--7/10/2017 14:47:27] >=10 + + + 345.58
12042 - zzSize=-7.5  [7/10/2017 14:47:27--7/10/2017 19:25:16]
12044 - zzSize=5.25  [7/10/2017 19:25:16--7/11/2017 02:00:06]
12051 - zzSize=-7.25  [7/11/2017 02:00:06--7/11/2017 08:44:54]
12055 - zzSize=5.5  [7/11/2017 08:44:54--7/11/2017 10:12:02]
12063 - ZZSize=-15.75  [7/11/2017 10:12:02--7/11/2017 10:27:09] >=10 - - - 15.12
12071 - ZZSize=10.75  [7/11/2017 10:27:09--7/11/2017 11:07:32] >=10 + + + 40.38
12074 - zzSize=-4.75  [7/11/2017 11:07:32--7/11/2017 11:30:02]
12086 - ZZSize=11  [7/11/2017 11:30:02--7/11/2017 14:40:00] >=10 + + + 189.97
12092 - zzSize=-4.75  [7/11/2017 14:40:00--7/12/2017 02:17:55]
12108 - ZZSize=20.25  [7/12/2017 02:17:55--7/12/2017 09:34:44] >=16 + + + 436.82
12113 - zzSize=-5.5  [7/12/2017 09:34:44--7/12/2017 10:05:20]
12117 - zzSize=4.25  [7/12/2017 10:05:20--7/12/2017 11:12:54]
12119 - zzSize=-4.5  [7/12/2017 11:12:54--7/12/2017 11:23:59]
12123 - zzSize=6.75  [7/12/2017 11:23:59--7/12/2017 13:48:36]
12128 - zzSize=-4.5  [7/12/2017 13:48:36--7/12/2017 15:38:44]
12133 - zzSize=7.25  [7/12/2017 15:38:44--7/13/2017 04:40:29]
12137 - zzSize=-6  [7/13/2017 04:40:29--7/13/2017 08:33:05]
